id,Weekly_Sales
262422,13074.373456780755
262423,13074.373456780755
262424,13074.373456780755
262425,13074.373456780755
262426,13074.373456780755
262427,13074.373456780755
262428,13074.373456780755
262429,13074.373456780755
262430,13074.373456780755
262431,13074.373456780755
262432,13074.373456780755
262433,13074.373456780755
262434,13074.373456780755
262435,13074.373456780755
262436,13074.373456780755
262437,13074.373456780755
262438,13074.373456780755
262439,13074.373456780755
262440,13074.373456780755
262441,13074.373456780755
262442,13074.373456780755
262443,13074.373456780755
262444,13074.373456780755
262445,13074.373456780755
262446,13074.373456780755
262447,13074.373456780755
262448,13074.373456780755
262449,13074.373456780755
262450,13074.373456780755
262451,13074.373456780755
262452,13074.373456780755
262453,13074.373456780755
262454,13074.373456780755
262455,13074.373456780755
262456,13074.373456780755
262457,13074.373456780755
262458,13074.373456780755
262459,13074.373456780755
262460,13074.373456780755
262461,13074.373456780755
262462,13074.373456780755
262463,13074.373456780755
262464,13074.373456780755
262465,13074.373456780755
262466,13074.373456780755
262467,13074.373456780755
262468,13074.373456780755
262469,13074.373456780755
262470,13074.373456780755
262471,13074.373456780755
262472,13074.373456780755
262473,13074.373456780755
262474,13074.373456780755
262475,13074.373456780755
262476,13074.373456780755
262477,13074.373456780755
262478,13074.373456780755
262479,13074.373456780755
262480,13074.373456780755
262481,13074.373456780755
262482,13074.373456780755
262483,13074.373456780755
262484,13074.373456780755
262485,13074.373456780755
262486,13074.373456780755
262487,13074.373456780755
262488,13074.373456780755
262489,13074.373456780755
262490,13074.373456780755
262491,13074.373456780755
262492,13074.373456780755
262493,13074.373456780755
262494,13074.373456780755
262495,13074.373456780755
262496,13074.373456780755
262497,13074.373456780755
262498,13074.373456780755
262499,13074.373456780755
262500,13074.373456780755
262501,13074.373456780755
262502,13074.373456780755
262503,13074.373456780755
262504,13074.373456780755
262505,13074.373456780755
262506,13074.373456780755
262507,13074.373456780755
262508,13074.373456780755
262509,13074.373456780755
262510,13074.373456780755
262511,13074.373456780755
262512,13074.373456780755
262513,13074.373456780755
262514,13074.373456780755
262515,13074.373456780755
262516,13074.373456780755
262517,13074.373456780755
262518,13074.373456780755
262519,13074.373456780755
262520,13074.373456780755
262521,13074.373456780755
262522,13074.373456780755
262523,13074.373456780755
262524,13074.373456780755
262525,13074.373456780755
262526,13074.373456780755
262527,13074.373456780755
262528,13074.373456780755
262529,13074.373456780755
262530,13074.373456780755
262531,13074.373456780755
262532,13074.373456780755
262533,13074.373456780755
262534,13074.373456780755
262535,13074.373456780755
262536,13074.373456780755
262537,13074.373456780755
262538,13074.373456780755
262539,13074.373456780755
262540,13074.373456780755
262541,13074.373456780755
262542,13074.373456780755
262543,13074.373456780755
262544,13074.373456780755
262545,13074.373456780755
262546,13074.373456780755
262547,13074.373456780755
262548,13074.373456780755
262549,13074.373456780755
262550,13074.373456780755
262551,13074.373456780755
262552,13074.373456780755
262553,13074.373456780755
262554,13074.373456780755
262555,13074.373456780755
262556,13074.373456780755
262557,13074.373456780755
262558,13074.373456780755
262559,13074.373456780755
262560,13074.373456780755
262561,13074.373456780755
262562,13074.373456780755
262563,13074.373456780755
262564,13074.373456780755
262565,13074.373456780755
262566,13074.373456780755
262567,13074.373456780755
262568,13074.373456780755
262569,13074.373456780755
262570,13074.373456780755
262571,13074.373456780755
262572,13074.373456780755
262573,13074.373456780755
262574,13074.373456780755
262575,13074.373456780755
262576,13074.373456780755
262577,13074.373456780755
262578,13074.373456780755
262579,13074.373456780755
262580,13074.373456780755
262581,13074.373456780755
262582,13074.373456780755
262583,13074.373456780755
262584,13074.373456780755
262585,13074.373456780755
262586,13074.373456780755
262587,13074.373456780755
262588,13074.373456780755
262589,13074.373456780755
262590,13074.373456780755
262591,13074.373456780755
262592,13074.373456780755
262593,13074.373456780755
262594,13074.373456780755
262595,13074.373456780755
262596,13074.373456780755
262597,13074.373456780755
262598,13074.373456780755
262599,13074.373456780755
262600,13074.373456780755
262601,13074.373456780755
262602,13074.373456780755
262603,13074.373456780755
262604,13074.373456780755
262605,13074.373456780755
262606,13074.373456780755
262607,13074.373456780755
262608,13074.373456780755
262609,13074.373456780755
262610,13074.373456780755
262611,13074.373456780755
262612,13074.373456780755
262613,13074.373456780755
262614,13074.373456780755
262615,13074.373456780755
262616,13074.373456780755
262617,13074.373456780755
262618,13074.373456780755
262619,13074.373456780755
262620,13074.373456780755
262621,13074.373456780755
262622,13074.373456780755
262623,13074.373456780755
262624,13074.373456780755
262625,13074.373456780755
262626,13074.373456780755
262627,13074.373456780755
262628,13074.373456780755
262629,13074.373456780755
262630,13074.373456780755
262631,13074.373456780755
262632,13074.373456780755
262633,13074.373456780755
262634,13074.373456780755
262635,13074.373456780755
262636,13074.373456780755
262637,13074.373456780755
262638,13074.373456780755
262639,13074.373456780755
262640,13074.373456780755
262641,13074.373456780755
262642,13074.373456780755
262643,13074.373456780755
262644,13074.373456780755
262645,13074.373456780755
262646,13074.373456780755
262647,13074.373456780755
262648,13074.373456780755
262649,13074.373456780755
262650,13074.373456780755
262651,13074.373456780755
262652,13074.373456780755
262653,13074.373456780755
262654,13074.373456780755
262655,13074.373456780755
262656,13074.373456780755
262657,13074.373456780755
262658,13074.373456780755
262659,13074.373456780755
262660,13074.373456780755
262661,13074.373456780755
262662,13074.373456780755
262663,13074.373456780755
262664,13074.373456780755
262665,13074.373456780755
262666,13074.373456780755
262667,13074.373456780755
262668,13074.373456780755
262669,13074.373456780755
262670,13074.373456780755
262671,13074.373456780755
262672,13074.373456780755
262673,13074.373456780755
262674,13074.373456780755
262675,13074.373456780755
262676,13074.373456780755
262677,13074.373456780755
262678,13074.373456780755
262679,13074.373456780755
262680,13074.373456780755
262681,13074.373456780755
262682,13074.373456780755
262683,13074.373456780755
262684,13074.373456780755
262685,13074.373456780755
262686,13074.373456780755
262687,13074.373456780755
262688,13074.373456780755
262689,13074.373456780755
262690,13074.373456780755
262691,13074.373456780755
262692,13074.373456780755
262693,13074.373456780755
262694,13074.373456780755
262695,13074.373456780755
262696,13074.373456780755
262697,13074.373456780755
262698,13074.373456780755
262699,13074.373456780755
262700,13074.373456780755
262701,13074.373456780755
262702,13074.373456780755
262703,13074.373456780755
262704,13074.373456780755
262705,13074.373456780755
262706,13074.373456780755
262707,13074.373456780755
262708,13074.373456780755
262709,13074.373456780755
262710,13074.373456780755
262711,13074.373456780755
262712,13074.373456780755
262713,13074.373456780755
262714,13074.373456780755
262715,13074.373456780755
262716,13074.373456780755
262717,13074.373456780755
262718,13074.373456780755
262719,13074.373456780755
262720,13074.373456780755
262721,13074.373456780755
262722,13074.373456780755
262723,13074.373456780755
262724,13074.373456780755
262725,13074.373456780755
262726,13074.373456780755
262727,13074.373456780755
262728,13074.373456780755
262729,13074.373456780755
262730,13074.373456780755
262731,13074.373456780755
262732,13074.373456780755
262733,13074.373456780755
262734,13074.373456780755
262735,13074.373456780755
262736,13074.373456780755
262737,13074.373456780755
262738,13074.373456780755
262739,13074.373456780755
262740,13074.373456780755
262741,13074.373456780755
262742,13074.373456780755
262743,13074.373456780755
262744,13074.373456780755
262745,13074.373456780755
262746,13074.373456780755
262747,13074.373456780755
262748,13074.373456780755
262749,13074.373456780755
262750,13074.373456780755
262751,13074.373456780755
262752,13074.373456780755
262753,13074.373456780755
262754,13074.373456780755
262755,13074.373456780755
262756,13074.373456780755
262757,13074.373456780755
262758,13074.373456780755
262759,13074.373456780755
262760,13074.373456780755
262761,13074.373456780755
262762,13074.373456780755
262763,13074.373456780755
262764,13074.373456780755
262765,13074.373456780755
262766,13074.373456780755
262767,13074.373456780755
262768,13074.373456780755
262769,13074.373456780755
262770,13074.373456780755
262771,13074.373456780755
262772,13074.373456780755
262773,13074.373456780755
262774,13074.373456780755
262775,13074.373456780755
262776,13074.373456780755
262777,13074.373456780755
262778,13074.373456780755
262779,13074.373456780755
262780,13074.373456780755
262781,13074.373456780755
262782,13074.373456780755
262783,13074.373456780755
262784,13074.373456780755
262785,13074.373456780755
262786,13074.373456780755
262787,13074.373456780755
262788,13074.373456780755
262789,13074.373456780755
262790,13074.373456780755
262791,13074.373456780755
262792,13074.373456780755
262793,13074.373456780755
262794,13074.373456780755
262795,13074.373456780755
262796,13074.373456780755
262797,13074.373456780755
262798,13074.373456780755
262799,13074.373456780755
262800,13074.373456780755
262801,13074.373456780755
262802,13074.373456780755
262803,13074.373456780755
262804,13074.373456780755
262805,13074.373456780755
262806,13074.373456780755
262807,13074.373456780755
262808,13074.373456780755
262809,13074.373456780755
262810,13074.373456780755
262811,13074.373456780755
262812,13074.373456780755
262813,13074.373456780755
262814,13074.373456780755
262815,13074.373456780755
262816,13074.373456780755
262817,13074.373456780755
262818,13074.373456780755
262819,13074.373456780755
262820,13074.373456780755
262821,13074.373456780755
262822,13074.373456780755
262823,13074.373456780755
262824,13074.373456780755
262825,13074.373456780755
262826,13074.373456780755
262827,13074.373456780755
262828,13074.373456780755
262829,13074.373456780755
262830,13074.373456780755
262831,13074.373456780755
262832,13074.373456780755
262833,13074.373456780755
262834,13074.373456780755
262835,13074.373456780755
262836,13074.373456780755
262837,13074.373456780755
262838,13074.373456780755
262839,13074.373456780755
262840,13074.373456780755
262841,13074.373456780755
262842,13074.373456780755
262843,13074.373456780755
262844,13074.373456780755
262845,13074.373456780755
262846,13074.373456780755
262847,13074.373456780755
262848,13074.373456780755
262849,13074.373456780755
262850,13074.373456780755
262851,13074.373456780755
262852,13074.373456780755
262853,13074.373456780755
262854,13074.373456780755
262855,13074.373456780755
262856,13074.373456780755
262857,13074.373456780755
262858,13074.373456780755
262859,13074.373456780755
262860,13074.373456780755
262861,13074.373456780755
262862,13074.373456780755
262863,13074.373456780755
262864,13074.373456780755
262865,13074.373456780755
262866,13074.373456780755
262867,13074.373456780755
262868,13074.373456780755
262869,13074.373456780755
262870,13074.373456780755
262871,13074.373456780755
262872,13074.373456780755
262873,13074.373456780755
262874,13074.373456780755
262875,13074.373456780755
262876,13074.373456780755
262877,13074.373456780755
262878,13074.373456780755
262879,13074.373456780755
262880,13074.373456780755
262881,13074.373456780755
262882,13074.373456780755
262883,13074.373456780755
262884,13074.373456780755
262885,13074.373456780755
262886,13074.373456780755
262887,13074.373456780755
262888,13074.373456780755
262889,13074.373456780755
262890,13074.373456780755
262891,13074.373456780755
262892,13074.373456780755
262893,13074.373456780755
262894,13074.373456780755
262895,13074.373456780755
262896,13074.373456780755
262897,13074.373456780755
262898,13074.373456780755
262899,13074.373456780755
262900,13074.373456780755
262901,13074.373456780755
262902,13074.373456780755
262903,13074.373456780755
262904,13074.373456780755
262905,13074.373456780755
262906,13074.373456780755
262907,13074.373456780755
262908,13074.373456780755
262909,13074.373456780755
262910,13074.373456780755
262911,13074.373456780755
262912,13074.373456780755
262913,13074.373456780755
262914,13074.373456780755
262915,13074.373456780755
262916,13074.373456780755
262917,13074.373456780755
262918,13074.373456780755
262919,13074.373456780755
262920,13074.373456780755
262921,13074.373456780755
262922,13074.373456780755
262923,13074.373456780755
262924,13074.373456780755
262925,13074.373456780755
262926,13074.373456780755
262927,13074.373456780755
262928,13074.373456780755
262929,13074.373456780755
262930,13074.373456780755
262931,13074.373456780755
262932,13074.373456780755
262933,13074.373456780755
262934,13074.373456780755
262935,13074.373456780755
262936,13074.373456780755
262937,13074.373456780755
262938,13074.373456780755
262939,13074.373456780755
262940,13074.373456780755
262941,13074.373456780755
262942,13074.373456780755
262943,13074.373456780755
262944,13074.373456780755
262945,13074.373456780755
262946,13074.373456780755
262947,13074.373456780755
262948,13074.373456780755
262949,13074.373456780755
262950,13074.373456780755
262951,13074.373456780755
262952,13074.373456780755
262953,13074.373456780755
262954,13074.373456780755
262955,13074.373456780755
262956,13074.373456780755
262957,13074.373456780755
262958,13074.373456780755
262959,13074.373456780755
262960,13074.373456780755
262961,13074.373456780755
262962,13074.373456780755
262963,13074.373456780755
262964,13074.373456780755
262965,13074.373456780755
262966,13074.373456780755
262967,13074.373456780755
262968,13074.373456780755
262969,13074.373456780755
262970,13074.373456780755
262971,13074.373456780755
262972,13074.373456780755
262973,13074.373456780755
262974,13074.373456780755
262975,13074.373456780755
262976,13074.373456780755
262977,13074.373456780755
262978,13074.373456780755
262979,13074.373456780755
262980,13074.373456780755
262981,13074.373456780755
262982,13074.373456780755
262983,13074.373456780755
262984,13074.373456780755
262985,13074.373456780755
262986,13074.373456780755
262987,13074.373456780755
262988,13074.373456780755
262989,13074.373456780755
262990,13074.373456780755
262991,13074.373456780755
262992,13074.373456780755
262993,13074.373456780755
262994,13074.373456780755
262995,13074.373456780755
262996,13074.373456780755
262997,13074.373456780755
262998,13074.373456780755
262999,13074.373456780755
263000,13074.373456780755
263001,13074.373456780755
263002,13074.373456780755
263003,13074.373456780755
263004,13074.373456780755
263005,13074.373456780755
263006,13074.373456780755
263007,13074.373456780755
263008,13074.373456780755
263009,13074.373456780755
263010,13074.373456780755
263011,13074.373456780755
263012,13074.373456780755
263013,13074.373456780755
263014,13074.373456780755
263015,13074.373456780755
263016,13074.373456780755
263017,13074.373456780755
263018,13074.373456780755
263019,13074.373456780755
263020,13074.373456780755
263021,13074.373456780755
263022,13074.373456780755
263023,13074.373456780755
263024,13074.373456780755
263025,13074.373456780755
263026,13074.373456780755
263027,13074.373456780755
263028,13074.373456780755
263029,13074.373456780755
263030,13074.373456780755
263031,13074.373456780755
263032,13074.373456780755
263033,13074.373456780755
263034,13074.373456780755
263035,13074.373456780755
263036,13074.373456780755
263037,13074.373456780755
263038,13074.373456780755
263039,13074.373456780755
263040,13074.373456780755
263041,13074.373456780755
263042,13074.373456780755
263043,13074.373456780755
263044,13074.373456780755
263045,13074.373456780755
263046,13074.373456780755
263047,13074.373456780755
263048,13074.373456780755
263049,13074.373456780755
263050,13074.373456780755
263051,13074.373456780755
263052,13074.373456780755
263053,13074.373456780755
263054,13074.373456780755
263055,13074.373456780755
263056,13074.373456780755
263057,13074.373456780755
263058,13074.373456780755
263059,13074.373456780755
263060,13074.373456780755
263061,13074.373456780755
263062,13074.373456780755
263063,13074.373456780755
263064,13074.373456780755
263065,13074.373456780755
263066,13074.373456780755
263067,13074.373456780755
263068,13074.373456780755
263069,13074.373456780755
263070,13074.373456780755
263071,13074.373456780755
263072,13074.373456780755
263073,13074.373456780755
263074,13074.373456780755
263075,13074.373456780755
263076,13074.373456780755
263077,13074.373456780755
263078,13074.373456780755
263079,13074.373456780755
263080,13074.373456780755
263081,13074.373456780755
263082,13074.373456780755
263083,13074.373456780755
263084,13074.373456780755
263085,13074.373456780755
263086,13074.373456780755
263087,13074.373456780755
263088,13074.373456780755
263089,13074.373456780755
263090,13074.373456780755
263091,13074.373456780755
263092,13074.373456780755
263093,13074.373456780755
263094,13074.373456780755
263095,13074.373456780755
263096,13074.373456780755
263097,13074.373456780755
263098,13074.373456780755
263099,13074.373456780755
263100,13074.373456780755
263101,13074.373456780755
263102,13074.373456780755
263103,13074.373456780755
263104,13074.373456780755
263105,13074.373456780755
263106,13074.373456780755
263107,13074.373456780755
263108,13074.373456780755
263109,13074.373456780755
263110,13074.373456780755
263111,13074.373456780755
263112,13074.373456780755
263113,13074.373456780755
263114,13074.373456780755
263115,13074.373456780755
263116,13074.373456780755
263117,13074.373456780755
263118,13074.373456780755
263119,13074.373456780755
263120,13074.373456780755
263121,13074.373456780755
263122,13074.373456780755
263123,13074.373456780755
263124,13074.373456780755
263125,13074.373456780755
263126,13074.373456780755
263127,13074.373456780755
263128,13074.373456780755
263129,13074.373456780755
263130,13074.373456780755
263131,13074.373456780755
263132,13074.373456780755
263133,13074.373456780755
263134,13074.373456780755
263135,13074.373456780755
263136,13074.373456780755
263137,13074.373456780755
263138,13074.373456780755
263139,13074.373456780755
263140,13074.373456780755
263141,13074.373456780755
263142,13074.373456780755
263143,13074.373456780755
263144,13074.373456780755
263145,13074.373456780755
263146,13074.373456780755
263147,13074.373456780755
263148,13074.373456780755
263149,13074.373456780755
263150,13074.373456780755
263151,13074.373456780755
263152,13074.373456780755
263153,13074.373456780755
263154,13074.373456780755
263155,13074.373456780755
263156,13074.373456780755
263157,13074.373456780755
263158,13074.373456780755
263159,13074.373456780755
263160,13074.373456780755
263161,13074.373456780755
263162,13074.373456780755
263163,13074.373456780755
263164,13074.373456780755
263165,13074.373456780755
263166,13074.373456780755
263167,13074.373456780755
263168,13074.373456780755
263169,13074.373456780755
263170,13074.373456780755
263171,13074.373456780755
263172,13074.373456780755
263173,13074.373456780755
263174,13074.373456780755
263175,13074.373456780755
263176,13074.373456780755
263177,13074.373456780755
263178,13074.373456780755
263179,13074.373456780755
263180,13074.373456780755
263181,13074.373456780755
263182,13074.373456780755
263183,13074.373456780755
263184,13074.373456780755
263185,13074.373456780755
263186,13074.373456780755
263187,13074.373456780755
263188,13074.373456780755
263189,13074.373456780755
263190,13074.373456780755
263191,13074.373456780755
263192,13074.373456780755
263193,13074.373456780755
263194,13074.373456780755
263195,13074.373456780755
263196,13074.373456780755
263197,13074.373456780755
263198,13074.373456780755
263199,13074.373456780755
263200,13074.373456780755
263201,13074.373456780755
263202,13074.373456780755
263203,13074.373456780755
263204,13074.373456780755
263205,13074.373456780755
263206,13074.373456780755
263207,13074.373456780755
263208,13074.373456780755
263209,13074.373456780755
263210,13074.373456780755
263211,13074.373456780755
263212,13074.373456780755
263213,13074.373456780755
263214,13074.373456780755
263215,13074.373456780755
263216,13074.373456780755
263217,13074.373456780755
263218,13074.373456780755
263219,13074.373456780755
263220,13074.373456780755
263221,13074.373456780755
263222,13074.373456780755
263223,13074.373456780755
263224,13074.373456780755
263225,13074.373456780755
263226,13074.373456780755
263227,13074.373456780755
263228,13074.373456780755
263229,13074.373456780755
263230,13074.373456780755
263231,13074.373456780755
263232,13074.373456780755
263233,13074.373456780755
263234,13074.373456780755
263235,13074.373456780755
263236,13074.373456780755
263237,13074.373456780755
263238,13074.373456780755
263239,13074.373456780755
263240,13074.373456780755
263241,13074.373456780755
263242,13074.373456780755
